hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
e973746882,Michel,1,"I barely undestand this change, but looks like that contemplate a border-line case",2,2,1,2,2,0,2.0,,,,,,272.7886803150177,True,True,,False,True,True
9b51d9d866,Michel,3,A functions is replaced with one more accurate,0,0,4,0,0,0,,,,,,,113.65622854232788,True,True,,False,True,True
1ac7fd8159,Michel,3,Change is about not losing information from errors,0,0,4,1,2,0,,,,,,,259.3180205821991,True,True,,False,True,True
a8db854be2,Michel,3,A condition is changed to alert of an error correctly,0,0,4,0,0,0,,,,,,,142.2087938785553,True,True,,False,True,True
84d46e1fc3,Michel,4,Remove unused code,0,0,4,0,0,0,,,,,,,46.06214499473572,True,True,,False,False,True
dd4516aee3,Michel,4,Only test code changes,0,0,4,0,0,0,,,,,,,32.30087327957153,False,True,,False,True,True
d11a327ed9,Michel,3,A regression seems to be reverted,4,0,0,0,0,0,2.0,2.0,,,,"I do not understand very well what is being fixed, so I do not know its possible impact.",137.79676222801208,True,True,,False,False,True
aa814c51ab,Michel,2,"Update a Makefile, but not sure if it is a refactor o new func",0,0,1,3,0,0,,,,,,,84.6377592086792,True,True,,False,False,True
8001fa240f,Michel,4,Remove dead code,0,0,4,0,0,0,,,,,,,57.62045073509216,True,True,,False,False,True
d1ad2721b1,Michel,4,A file is added to a list of files that should give a warning.,0,0,4,0,0,0,,,,,,,130.2718050479889,True,True,,False,False,True
1f2cfdd349,Michel,3,Fixes a code that introduce a regression,4,0,4,0,0,4,2.0,0.0,,,,,159.42747259140015,True,True,,False,True,True
edb854a368,Michel,4,Fixes a bug that could cause memory to be wasted,0,0,4,0,0,0,,,,,,,161.69202136993408,True,True,,False,False,True
bd2db32e7c,Michel,3,The call to free memory is moved to after it could be queried.,4,0,0,0,0,0,0.0,3.0,,4.0,,"I don't know what impact it will have, but if it is safety-related, it would be from memory.",140.4516942501068,True,True,,False,False,True
71702c495b,Michel,3,A condition is added to prevent a function from being executed at startup.,4,0,0,0,0,0,2.0,2.0,,2.0,,"It is not clear to me if accessing the record that does not exist can be a problem, memory perhaps?",193.64270043373108,True,True,,False,False,True
e6b0337513,Michel,3,It seems that an incorrect value was used in a variable and that prevented a correct reboot.,4,0,0,0,0,0,2.0,2.0,,,,,162.60092759132385,True,True,,False,False,True
ffc58bc4af,Michel,4,Improved code readability,0,0,4,0,0,0,,,,,,,71.89646339416504,True,True,,False,False,True
5bfa685e62,Michel,4,It was reading the wrong status by reading it directly from the hardware and not from the hardware virtualization.,4,0,0,0,0,0,4.0,2.0,,,,,173.85641980171204,True,True,,False,False,True
837cf45df1,Michel,4,Fixed an error in a race condition,4,0,0,0,0,0,0.0,4.0,4.0,,,Race condition,9.874870300292969,True,True,,False,True,
3a55f72924,Michel,2,"I don't quite understand it, but it looks like a fix for a possible infinite loop.",4,0,0,0,0,0,2.0,3.0,4.0,,,"I consider an infinite loop as a ""Timming and execution bug"".",205.7952845096588,True,True,,False,True,True
e2b993302f,Michel,2,"A new condition is added which, among other things, tries to avoid a warning",3,3,0,0,0,4,4.0,0.0,,,,,139.3127052783966,True,True,,False,True,True
7d547dcf97,Michel,4,Just add a manteiner,0,0,0,0,0,0,,,,,,,32.61993980407715,True,True,,False,False,True
302e9edd54,Michel,4,"Traces are set to be triggered or not within the instance, not at a higher level.",2,1,3,0,4,0,0.0,0.0,,,,,264.70123505592346,True,True,,False,False,True
316f710172,Michel,4,Add a missing free,4,2,2,0,0,0,0.0,3.0,,4.0,,"Not releasing memory (causing a memory leak) can result in critical errors in the application, which is why I consider it a Safety Related bug of the type ""Memory"".",56.92660737037659,True,True,,False,True,
6c1f41afc1,Michel,2,Fixes an erroneous assumption,4,0,0,0,0,0,0.0,2.0,,,,,258.359144449234,True,True,,False,True,True
e3d5ea2c01,Michel,4,An infinite loop is avoided,4,0,0,0,0,0,2.0,4.0,4.0,,,"An infinite loop can result in a deadlock in execution and is therefore a safety related bug of the type ""Timming and Execution"".",134.98066997528076,True,True,,False,True,True
a3d3280378,Michel,3,Fixed a bug in which a variable that is null is dereferenced.,4,0,0,0,0,2,2.0,4.0,,4.0,,Attempts to access an area of memory representing null,1120.2872281074524,True,True,,False,True,True
32f1b53fe8,Michel,4,Fixes a crash due to an uninitialised variable,4,0,0,0,0,0,2.0,4.0,4.0,,,"A hang in the application applies to a safety related error ""Timming and Execution"".",136.38208508491516,True,True,,False,True,True
fe23b6bbea,Michel,4,A possible error is handled,4,4,4,0,0,0,0.0,0.0,,,,,88.04877543449402,True,True,,False,True,True
0966d38583,Michel,1,"Looks like a fix, but doesn't explain how or what it fixes.",3,2,2,2,2,2,2.0,2.0,,,,,164.93180871009827,True,True,,False,True,True
16b1941eac,Michel,4,A load condition is avoided by forcing a variable to always be null.,4,0,0,0,0,4,0.0,4.0,4.0,,,Race condition,193.7349464893341,True,True,,False,True,True
d082a0255f,Michel,3,Add suport for new modes,0,0,0,4,2,0,,,,,,,46.42775297164917,True,True,,False,True,True
507f788d05,Michel,4,Import latest version of a library,0,0,0,3,0,0,,,,,,,52.03227686882019,True,True,,False,True,True
0a3a4b9d2b,Michel,4,The size of an array is increased,2,3,0,3,2,0,0.0,2.0,,,,,196.2058198451996,True,True,,False,True,True
d6c47d21a0,Michel,4,Add support to new func,0,0,0,4,2,0,,,,,,,42.55227518081665,True,True,,False,True,True
43caf1a682,Michel,4,The usage function has been changed to provide more complete information.,0,0,4,3,2,0,,,,,,,83.05037569999695,True,True,,False,True,True
bad0eb76dc,Michel,4,Just a refactoring,0,0,4,0,0,0,,,,,,,23.55283617973328,False,True,,False,True,True
03eb65224e,Michel,4,An irrelevant character is deleted,0,0,4,0,0,0,,,,,,,59.66929531097412,True,True,,False,True,True
b1bbd3a57b,Michel,4,Just change docs,0,0,1,0,0,0,,,,,,,39.35801410675049,True,True,,False,False,True
c95aa2bab9,Michel,4,Building problems are fixed,3,0,2,0,0,4,4.0,0.0,,,,,232.08289694786072,True,True,,False,False,False
f3c2682bad,Michel,4,Expose a notifier for a driver,0,0,3,3,2,0,,,,,,,95.2155487537384,True,True,,False,True,True
1038fd78a1,Michel,4,Add support for new func (belongs to a patchset),0,0,0,4,0,0,,,,,,,120.96961617469788,True,True,,False,True,True
7a70d9a1cf,Michel,4,A hardware check is made before using an algorithm.,3,4,0,0,0,0,0.0,2.0,,,,,197.3252890110016,True,True,,False,False,True
c90b6b50b4,Michel,4,An unused parameter is deleted,0,0,4,0,0,0,,,,,,,106.04184651374815,True,True,,False,True,True
03a6b195e8,Michel,2,"The change aims to bring forward BIOS initialisation in specific cases. However, I don't know the purpose",2,2,2,1,2,0,2.0,0.0,,,,,119.64526891708374,True,True,,False,True,True
e52432e164,Michel,4,Add a lenght check to avoid compiler warning,0,0,4,0,0,4,,,,,,,97.95449137687685,True,True,,False,False,True
70868c6b8f,Michel,4,Fix a warn in docs,0,0,4,0,0,4,,,,,,,55.829334020614624,True,True,,False,False,True
9ad1230533,Michel,4,It looks like a refactoring in which the inode is passed as a parameter instead of the file in several functions.,0,0,4,1,0,0,,,,,,,75.34945583343506,True,True,,False,False,True
7b45b51e77,Michel,4,This is a change to a patchset that prepares for future functionality,0,0,4,3,2,0,,,,,,,65.83730936050415,True,True,,False,True,True
854d8e3616,Michel,4,Remove not longer used check,0,0,4,0,0,0,,,,,,,74.09189295768738,True,True,,False,True,True
2a791f4412,Michel,4,Remove a prefetch to increase performance,0,0,4,0,0,0,,,,,,,594.8560106754303,True,True,,False,True,True
046545a661,Michel,3,Fixes a bug where an incorrect error was being reported about a memory access failure.,4,0,0,0,0,0,2.0,3.0,4.0,4.0,0.0,"In case it was a severe error, it is not clear to me whether it would be a memory error or a timing and execution error.",555.9798264503479,True,True,,False,True,True
c951cd3b89,Michel,4,A stub is implemented for subsequent developments in the patchset.,0,0,4,3,2,0,,,,,,,105.3368318080902,True,True,,False,True,True
0b046e12ae,Michel,4,A redundant condition is simplified,0,0,4,0,0,0,,,,,,,48.444220304489136,True,True,,False,True,True
2e7e80f7e7,Michel,4,"Some methods are changed to receive the folio and not the page, as the property seems to be in the folio",0,0,4,0,2,0,,,,,,,187.18787360191345,True,True,,False,True,True
30d024b505,Michel,4,Add declaration of var to avoid warning,0,0,4,0,0,2,,,,,,,34.91366219520569,False,True,,False,False,True
09e7af76db,Michel,4,Try to prevent a possible error by checking the output of a function,3,4,3,0,0,0,2.0,2.0,,,,,207.93426871299744,True,True,,False,True,True
fc5004e5d4,Michel,4,"An array that is read-only is detected, it is declared as a constant",0,0,4,0,0,0,,,,,,,58.904680013656616,True,True,,False,False,False
8db41f733d,Michel,4,Make a decoder visible,0,0,0,4,2,0,,,,,,,71.75284910202026,True,True,,False,True,True
f3116f2e52,Michel,3,A configuration file is changed in the documentation. It looks like a refactor,0,0,4,0,0,0,,,,,,,132.5163972377777,True,True,,False,False,False
dca4f5fdbc,Michel,4,A line that calculates the size of a struct directly is changed by the use of a function to prevent possible errors.,3,4,4,0,0,0,0.0,3.0,,4.0,,It is mentioned that this can lead to heap overflow.,273.5686776638031,True,True,,False,False,True
97558d170a,Michel,4,An arrayoutofbound error is avoided,4,3,0,0,0,0,2.0,4.0,,4.0,,"The fix tries to avoid accessing a memory space that does not correspond to it, avoiding a kernel panic when working with the driver.",215.4472153186798,True,False,,False,False,False
d184cc910e,Michel,4,Drop an unsused import (include),0,0,4,0,0,0,,,,,,,35.41624617576599,False,True,,False,False,False
efb6402c3c,Michel,4,The fix tries to avoid an overflow by adding/correcting some checks on the size of arrays.,4,2,0,0,0,0,,3.0,,4.0,,Possible overflow fixed,352.3843057155609,True,True,,False,False,True
3cffb26fbb,Michel,4,An unnecessary assignment is removed,0,0,4,0,0,4,,,,,,,100.30476880073547,True,True,,False,False,True
c8e98eaf2b,Michel,4,Add support for new platform,0,0,0,4,0,0,,,,,,,32.55034375190735,True,True,,False,True,True
ed482dc8c7,Michel,4,An include is added implicitly to avoid building problems.,0,3,4,0,0,0,,,,,,,77.8206946849823,True,True,,False,False,True
c297448760,Michel,4,Forcing the inclusion of an optional dependency is avoided.,0,0,4,0,0,0,,,,,,,103.47033095359802,True,True,,False,True,True
20ea94bc53,Michel,4,Only changes in docs/config,0,0,0,3,4,0,,,,,,,22.09641814231873,False,True,,False,True,True
9231bb1b25,Michel,4,Refactr to new terminology,0,0,4,0,0,0,,,,,,,35.92346215248108,True,True,,False,True,True
9c818d8491,Michel,4,Only new logs are added,0,0,4,0,0,0,,,,,,,309.042555809021,True,True,,False,True,True
886e09c77d,Michel,4,Just fix a typo in a log,0,0,4,0,0,0,,,,,,,51.57131314277649,True,True,,False,False,True
aa0a20f521,Michel,0,"I'm afraid I barely understand the commit,",2,2,2,2,2,2,,,,,,,105.35546350479126,True,True,,False,True,True
f4e526ff7e,Michel,4,Extract to method/refactor,0,0,4,0,0,0,,,,,,,41.78509688377381,True,True,,False,True,True
76ee15ae1b,Michel,2,New registers to be covered are added,0,0,0,4,0,0,,,,,,,73.41766571998596,True,True,,False,False,True
1c0bd03532,Michel,3,Added compatibility settings,0,0,0,4,2,0,,,,,,,67.06570386886597,True,True,,False,True,True
b00e3e03cf,Michel,2,A configuration is moved from a component that is not used to a component that is used.,1,0,3,2,2,0,0.0,0.0,,,,,80.90341973304749,True,True,,False,True,True
daeb1c2b50,Michel,4,Delete non-necessary colecction of interrupts,3,2,3,0,0,0,0.0,0.0,,,,,5781.301932573319,True,True,,False,True,True
3255530ab1,Michel,4,Just a refactor,0,0,4,0,0,0,,,,,,,97.5170555114746,True,True,,False,True,True
29f557d553,Michel,4,"Testing change, no main feature",0,0,3,0,0,0,,,,,,,60.70879244804382,True,True,,False,True,True
dd2319c618,Michel,4,Preventive change (for null pointer defer),4,4,0,0,0,0,0.0,3.0,,4.0,,Possible memory bug,264.7317547798157,True,True,,False,True,True
be78aa8a38,Michel,4,New code added to fulfill a specification,0,0,0,4,4,0,,,,,,,75.92948794364929,True,True,,False,True,True
512865d83f,Michel,4,Expose version number,0,0,0,1,0,0,,,,,,,80.4931480884552,True,True,,False,True,True
fa6fde350b,Michel,4,Testing change and only a refactor,0,0,3,0,0,0,,,,,,,76.47980952262878,True,True,,False,True,True
0b94f2651f,Michel,3,Fix an error handling,4,2,0,0,0,0,0.0,3.0,,,,Not sure about the impact,150.79727339744568,True,True,,False,True,True
4f3701fc59,Michel,4,New functionality added,0,0,0,4,2,0,,,,,,,55.13579821586609,True,True,,False,True,True
f55fbb6afb,Michel,2,Reject invalid IPv4 routes,4,2,0,0,0,0,2.0,0.0,,,,,240.6242842674256,True,True,,False,True,True
d09adf6100,Michel,4,Just refactoring,0,0,4,0,0,0,,,,,,,29.33568286895752,True,True,,False,True,True
c575521462,Michel,4,Just adding tests,0,0,3,0,0,0,,,,,,,46.645421504974365,True,True,,False,False,False
a4218aef7c,Michel,4,Just an optimization,0,0,4,0,0,0,,,,,,,55.75747299194336,True,True,,False,True,True
696c390115,Michel,4,Just add tests,0,0,4,0,0,0,,,,,,,42.10644435882568,True,True,,False,False,False
4ec25b49f4,Michel,4,Just add tests,0,0,4,0,0,0,,,,,,,28.28774762153625,True,True,,False,True,True
e7b060460f,Michel,4,Allow the user to get timestamps,0,0,0,3,0,0,,,,,,,122.77006602287292,True,True,,False,True,True
212ad7cb7d,Michel,3,Fix a bug introduced in anther fix related with memory,4,3,0,0,0,0,0.0,3.0,,4.0,,Probably related with a memory safety-related bug,549.0643591880798,True,True,,False,False,True
039d5d4db4,Michel,4,Add new func,0,0,0,4,0,0,,,,,,,33.72885513305664,True,True,,False,True,True
7e47607133,Michel,4,Fix a possible null pointer,4,3,0,0,0,0,0.0,4.0,,4.0,,Memory-related bug,81.4378137588501,True,True,,False,True,True
ae962e5f63,Michel,4,Rename a variable to avoid confusion,4,3,3,0,0,0,0.0,3.0,,,,Don't know the effects,2055.3035731315613,False,True,,False,True,True
39cdf080ce,Michel,4,Add new func,0,0,0,4,2,0,,,,,,,52.851794719696045,True,True,,False,True,True
6a6f457ed5,Michel,3,Prevent a possible bug related with an array,4,4,0,0,0,0,0.0,3.0,,4.0,,Possible null pointer,162.63549160957336,True,True,,False,False,False
a2ab95a313,Michel,4,Add support to new func,0,0,0,4,2,0,,,,,,,33.5550274848938,True,True,,False,True,True
9536923d3f,Michel,4,Remove unsuden variable,0,0,4,0,0,0,,,,,,,39.4855580329895,True,True,,False,True,True
b98d2d722f,Michel,4,Just update a string message,0,0,4,0,0,0,,,,,,,40.01420760154724,True,True,,False,True,True
0c51e12e21,Michel,3,Invalidate unresolved neighbour ,4,0,0,0,0,0,0.0,3.0,,,4.0,Could result in dropped packages,100.94565153121948,True,True,,False,True,True
d931686dc2,Michel,3,Add controller binding,0,0,0,3,0,0,,,,,,,62.86980962753296,True,True,,False,True,True
6ee3c393ee,Michel,4,Demote error to warning,0,0,4,0,0,0,,,,,,,59.680274963378906,True,True,,False,True,True
ac45520960,Michel,2,Redirect calls on NPI port,0,0,0,4,4,0,,,,,,,822.2877209186554,True,True,,False,True,True
d31d37912e,Michel,4,Add new func (support for interrupts),0,0,0,4,2,0,,,,,,,935.5526993274688,True,True,,False,True,True
9087c6ff8d,Michel,4,A code is moved to where it is really useful,1,0,3,0,0,0,2.0,1.0,,,,,200.2331700325012,True,True,,False,False,True
9b392e0e0b,Michel,4,Fixed a print that gave an incorrect message.,0,0,4,0,0,0,,,,,,,70.98807501792908,True,True,,False,True,True
e10ab8b394,Michel,4,The number of channels of a driver is increased.,0,0,0,4,2,0,,,,,,,67.51619839668274,True,True,,False,True,True
0301bcd599,Michel,4,Change const to no-const,0,0,4,0,0,0,,,,,,,132.99478912353516,True,True,,False,True,True
227f25972c,Michel,4,Add support to new func + refacoring to adapt it,0,0,4,4,0,0,,,,,,,72.3745470046997,True,True,,False,True,True
9af41cc334,Michel,3,add echo support to GTP,3,2,0,0,0,0,4.0,2.0,,,4.0,"If its safety related, is exchange of info",364.9354338645935,True,True,,False,True,True
d775155a86,Michel,4,Just a rename,0,0,4,0,0,0,,,,,,,75.45884919166565,True,True,,False,True,True
d5f497b889,Michel,4,Change print,0,0,4,0,0,0,,,,,,,36.19941830635071,True,True,,False,False,True
ec80906b0f,Michel,4,Fix a test,0,0,4,0,0,0,,,,,,,51.63198113441467,True,True,,False,True,True
d0864ee4f8,Michel,4,Just move a whole file,0,0,4,0,0,0,,,,,,,71.19097590446472,True,True,,False,True,True
bf172a01ea,Michel,4,Remove default/ad-hoc func,0,0,4,0,0,0,,,,,,,148.30278301239014,True,True,,False,True,True
a8e6398ffe,Michel,4,Remove no more needed code,0,0,4,0,0,0,,,,,,,46.15822792053223,True,True,,False,False,True
552b7cb0ee,Michel,4,Refactoring: move files + remove,0,0,4,0,0,0,,,,,,,90.1549961566925,True,True,,False,True,True
367c9b0f1b,Michel,4,Looks like a fix to avoid memory leaks,4,3,0,0,0,0,0.0,4.0,,4.0,,Fix memory leaks,92.50973844528198,True,True,,False,True,True
2485c12c98,Michel,2,"I think it tries to reset things using a previous parameter, but I'm not sure how it affects the system.",1,3,3,0,0,0,2.0,1.0,,,,,126.95015215873718,True,True,,False,True,True
08a987a8a0,Michel,2,it seems that the change is intended to allow more information from the system to be made available.,0,1,4,3,0,0,,,,,,,73.07321214675903,False,True,,False,True,True
2019bf7cd2,Michel,3,Add new case to a switch-case,0,0,0,4,2,0,,,,,,,54.21816849708557,True,True,,False,False,True
72b3588e27,Michel,4,Remove redundant code,0,0,4,0,0,0,,,,,,,23.57438397407532,False,True,,False,True,True
79af2404e5,Michel,2,"looks like a bug fix, but not sure about the implications",4,0,0,0,0,0,0.0,2.0,,,,,102.43463230133057,True,True,,False,True,True
57ded5fc98,Michel,1,"Fix a warning. However, it is related to another fix and it does seem to fix something.",4,0,0,0,0,0,4.0,0.0,,,,,3.1502747535705566,True,True,,False,False,True
c5e804ba38,Michel,4,Just change a helper to better print traces,0,0,4,0,0,0,,,,,,,72.95398902893066,True,True,,False,True,True
972aa1a161,Michel,4,A refactor: use an already existing function instead the ad-hoc for this file,0,0,4,0,0,0,,,,,,,48.22889709472656,True,True,,False,True,True
5b45b1c8b8,Michel,4,A change is reverted: cause a no read situation.,4,0,0,0,0,0,0.0,2.0,,,4.0,No read could be an exchange of information safety-bug?,233.81766486167908,True,True,,False,True,True
203bcac9bf,Michel,4,The bandwidth is increased so that two or more screens can be connected and not fail.,4,0,0,0,0,0,4.0,0.0,,,,,90.51447248458862,True,True,,False,True,True
f728eb3a50,Michel,4,A method (which is deleted) is replaced by a static method to avoid warnings.,0,0,4,0,0,0,,,,,,,93.2241153717041,True,True,,False,False,False
26ffcbbef7,Michel,4,Changes to better track memory,0,0,4,0,0,0,,,,,,,65.12429594993591,True,True,,False,True,True
719ca37972,Michel,4,Remove non-necesary flags,0,0,4,0,0,0,,,,,,,60.957432985305786,True,True,,False,False,True
176c0b55d9,Michel,3,Additional checks are added that appear to prevent future bugs.,0,4,4,0,0,0,,,,,,,109.9265718460083,True,True,,False,True,True
2703c16c75,Michel,4,Try to avoid race conditions in ports.,4,4,0,0,0,0,0.0,4.0,4.0,,,Avoid race condition on port estabilishes,946.9310240745544,True,True,,False,True,True
6ddf5f165f,Michel,4,Add new fun ,0,0,1,4,0,0,,,,,,,73.95941686630249,True,True,,False,True,True
3197706abd,Michel,4,Just rename a function,0,0,4,0,0,0,,,,,,,52.146196365356445,True,True,,False,True,True
77c11720a4,Michel,4,Remove unused code,0,0,4,0,0,0,,,,,,,42.94128179550171,False,True,,False,False,False
f792a3629f,Michel,4,Fix a memory leak,4,0,0,0,0,0,0.0,4.0,,4.0,,Memory leak,28.41505122184753,False,False,,False,False,False
208cc9fe6f,Michel,4,A check is added,0,3,3,0,0,0,,,,,,,45.16101574897766,True,True,,False,False,True
7dae459f5e,Michel,4,Fix a null pointer defer,4,0,0,0,0,0,2.0,4.0,4.0,,,Null pointer,67.7029914855957,True,True,,False,True,True
3bea83b68d,Michel,4,Just a refactor,0,0,4,0,0,0,,,,,,,27.77558732032776,False,True,,False,True,True
0c9f178778,Michel,4,Remove dead code,0,0,4,0,0,0,,,,,,,40.54304337501526,True,True,,False,True,True
d49fc69293,Michel,4,"Fix a warning, just a comiler problem",0,0,4,0,0,0,,,,,,,47.25676655769348,True,True,,False,False,False
a156f09c90,Michel,4,A check is moved that might not be correct because it was executed too early.,4,0,0,0,0,0,0.0,0.0,,,,,126.56825304031372,True,True,,False,False,False
5d543f13e2,Michel,4,Fix a race condition + memory leak,4,0,0,0,0,0,0.0,4.0,4.0,4.0,,Fix a race condition + memory leak,113.6670696735382,True,True,,False,False,True
602a4eda68,Michel,4,A link pointing to an empty repository is updated. Looks like doc change,0,0,4,0,0,0,,,,,,,80.94038152694702,True,True,,False,False,True
eab25b4f93,Michel,4,Add support for externa charge detection,0,0,0,4,0,0,,,,,,,6.438270330429077,True,True,,False,False,True
f059b46e6f,Michel,4,Add new driver,0,0,0,4,0,0,,,,,,,30.632813930511475,True,True,,False,True,True
de85193cff,Michel,4,A function that cancelled a work that was not even initialised is deleted. ,4,3,0,0,0,0,0.0,4.0,4.0,,,probably related to Timming and Execution,176.32169222831726,True,True,,False,False,True
d016fc7ab5,Michel,4,Refactor to user already created helper,0,0,4,0,0,0,,,,,,,58.37876296043396,True,True,,False,False,True
10377bb293,Michel,4,Just add static keywords,0,0,4,0,0,0,,,,,,,34.04720902442932,True,True,,False,False,True
8c70bd5802,Michel,4,Add ids,0,0,0,4,2,0,,,,,,,65.17256188392639,True,True,,False,False,True
a45194b9de,Michel,4,Just update an email,0,0,3,0,0,0,,,,,,,31.59340691566468,False,True,,False,False,True
7ea75dd386,Michel,4,Complete re-implementation,0,0,4,4,0,0,,,,,,,106.99675464630128,True,True,,False,True,True
9d19d966b4,Michel,4,Just a rename,0,0,4,0,0,0,,,,,,,19.15474033355713,False,True,,False,False,True
3d8d3504d2,Michel,4,Add platform support,0,0,0,4,2,0,,,,,,,40.80170917510986,True,True,,False,True,True
a2e3fe5f24,Michel,4,Testing change,0,0,4,0,0,0,,,,,,,21.22560405731201,False,True,,False,True,True
5b3dc949f5,Michel,4,Add missing func call. Fix error at handling,4,0,0,0,0,0,4.0,0.0,,,,,72.93732047080994,True,True,,False,False,True
f1d0821bf3,Michel,4,Add support for new features,0,0,0,4,0,0,,,,,,,44.93932628631592,True,True,,False,True,True
90b8c2c8f9,Michel,4,Let compiler remove not needed function in certain cases,0,0,4,0,0,0,,,,,,,71.96441531181335,True,True,,False,True,True
914813cc52,Michel,4,Improve readability,0,0,4,0,0,0,,,,,,,31.414188861846924,True,True,,False,True,True
42475735ad,Michel,4,Remove uneeded code,0,0,4,0,0,0,,,,,,,93.56130838394164,True,True,,False,True,True
24873b8859,Michel,4,Refactor code,0,0,4,0,0,0,,,,,,,31.114367485046387,True,True,,False,True,True
b57774ccf5,Michel,4,Just a refactor,0,0,4,0,0,0,,,,,,,43.61303496360779,True,True,,False,True,True
ec868592f5,Michel,4,Remove redundant code,0,0,4,0,0,0,,,,,,,38.915552377700806,True,True,,False,True,True
